"Año","Estado","Fondo","Mdp","Población","Percápita"
2005,"Guanajuato","Apoyos para infraestructura educativa",167.7," 5,307,620.0","   31.6"
2005,"Guanajuato","Fondo de aportaciones para la educación básica y formal",8450.5," 5,307,620.0","1,592.1"
2005,"Guanajuato","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 5,307,620.0","    0.0"
2005,"Guanajuato","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",213.8," 5,307,620.0","   40.3"
2005,"Guanajuato","Fondo de aportaciones para la infraestructura social",1588.3," 5,307,620.0","  299.2"
2005,"Guanajuato","Fondo de aportaciones para la educación tecnológica y de adultos",169.3," 5,307,620.0","   31.9"
2005,"Guanajuato","Fondo para la infraestructura social municipal",1395.7," 5,307,620.0","  263.0"
2005,"Guanajuato","Fondo de aportaciones múltiples",347.1," 5,307,620.0","   65.4"
2005,"Guanajuato","Apoyos alimentarios",118," 5,307,620.0","   22.2"
2005,"Guerrero","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,306,347.0","    0.0"
2005,"Guerrero","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",180.2," 3,306,347.0","   54.5"
2005,"Guerrero","Fondo para la infraestructura social municipal",2166.4," 3,306,347.0","  655.2"
2005,"Guerrero","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1001.8," 3,306,347.0","  303.0"
2005,"Guerrero","Apoyos para la educaciónn superior",21.3," 3,306,347.0","    6.4"
2005,"Guerrero","Total",17572.6," 3,306,347.0","5,314.8"
2005,"Guerrero","Fondo de aportaciones para los servicios de salud",2305," 3,306,347.0","  697.1"
2005,"Guerrero","Fondo para la infraestructura social estatal",298.8," 3,306,347.0","   90.4"
2005,"Guerrero","Fondo de aportaciones múltiples",405.3," 3,306,347.0","  122.6"
2005,"Guerrero","Fondo de aportaciones para la infraestructura social",2465.2," 3,306,347.0","  745.6"
2005,"Guerrero","Apoyos alimentarios",216.3," 3,306,347.0","   65.4"
2005,"Guerrero","Fondo de aportaciones para la educación básica y formal",11071.9," 3,306,347.0","3,348.7"
2005,"Guerrero","Fondo de aportaciones para la educación tecnológica y de adultos",143.2," 3,306,347.0","   43.3"
2005,"Guerrero","Apoyos para infraestructura educativa",167.7," 3,306,347.0","   50.7"
2005,"Hidalgo","Fondo para la infraestructura social municipal",896," 2,504,490.0","  357.8"
2005,"Hidalgo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",727.8," 2,504,490.0","  290.6"
2005,"Hidalgo","Fondo de aportaciones para los servicios de salud",1395.7," 2,504,490.0","  557.3"
2005,"Hidalgo","Fondo de aportaciones para la educación tecnológica y de adultos",87.8," 2,504,490.0","   35.1"
2005,"Hidalgo","Apoyos para infraestructura educativa",102.6," 2,504,490.0","   41.0"
2005,"Hidalgo","Fondo de aportaciones para la infraestructura social",1019.6," 2,504,490.0","  407.1"
2005,"Hidalgo","Fondo para la infraestructura social estatal",123.5," 2,504,490.0","   49.3"
2005,"Hidalgo","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,504,490.0","    0.0"
2005,"Hidalgo","Fondo de aportaciones para la educación básica y formal",7332.1," 2,504,490.0","2,927.6"
2005,"Hidalgo","Apoyos alimentarios",132.7," 2,504,490.0","   53.0"
2005,"Hidalgo","Apoyos para la educaciónn superior",128.5," 2,504,490.0","   51.3"
2005,"Hidalgo","Total",11073.2," 2,504,490.0","4,421.3"
2005,"Hidalgo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",146.3," 2,504,490.0","   58.4"
2005,"Hidalgo","Fondo de aportaciones múltiples",363.8," 2,504,490.0","  145.3"
2005,"Jalisco","Apoyos para la educaciónn superior",44.9," 6,903,508.0","    6.5"
2005,"Jalisco","Apoyos alimentarios",185.1," 6,903,508.0","   26.8"
2005,"Jalisco","Fondo de aportaciones para la educación básica y formal",11295.3," 6,903,508.0","1,636.2"
2005,"Jalisco","Apoyos para infraestructura educativa",172.5," 6,903,508.0","   25.0"
2005,"Jalisco","Fondo de aportaciones múltiples",402.5," 6,903,508.0","   58.3"
2005,"Jalisco","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",270.5," 6,903,508.0","   39.2"
2005,"Jalisco","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 6,903,508.0","    0.0"
2005,"Jalisco","Total",17972.8," 6,903,508.0","2,603.4"
2005,"Jalisco","Fondo para la infraestructura social estatal",122.1," 6,903,508.0","   17.7"
2005,"Jalisco","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",2055.5," 6,903,508.0","  297.8"
2005,"Jalisco","Fondo de aportaciones para los servicios de salud",2726.3," 6,903,508.0","  394.9"
2005,"Jalisco","Fondo de aportaciones para la infraestructura social",1007.3," 6,903,508.0","  145.9"
2005,"Jalisco","Fondo para la infraestructura social municipal",885.1," 6,903,508.0","  128.2"
2005,"Jalisco","Fondo de aportaciones para la educación tecnológica y de adultos",215.5," 6,903,508.0","   31.2"
2005,"México","Fondo de aportaciones para la infraestructura social",2595,"14,233,514.0","  182.3"
2005,"México","Apoyos para la educaciónn superior",88.5,"14,233,514.0","    6.2"
2005,"México","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",4589.2,"14,233,514.0","  322.4"
2005,"México","Fondo para la infraestructura social municipal",2280.5,"14,233,514.0","  160.2"
2005,"México","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",478.4,"14,233,514.0","   33.6"
2005,"México","Apoyos para infraestructura educativa",300.3,"14,233,514.0","   21.1"
2005,"México","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"14,233,514.0","    0.0"
2005,"México","Fondo para la infraestructura social estatal",314.6,"14,233,514.0","   22.1"
2005,"México","Total",32995.8,"14,233,514.0","2,318.2"
2005,"México","Fondo de aportaciones múltiples",706.7,"14,233,514.0","   49.6"
2005,"México","Fondo de aportaciones para los servicios de salud",5136.5,"14,233,514.0","  360.9"
2005,"México","Fondo de aportaciones para la educación básica y formal",18943.1,"14,233,514.0","1,330.9"
2005,"México","Apoyos alimentarios",317.9,"14,233,514.0","   22.3"
2005,"México","Fondo de aportaciones para la educación tecnológica y de adultos",546.8,"14,233,514.0","   38.4"
2005,"Michoacán de Ocampo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1264.7," 4,233,917.0","  298.7"
2005,"Michoacán de Ocampo","Fondo para la infraestructura social estatal",198.7," 4,233,917.0","   46.9"
2005,"Michoacán de Ocampo","Fondo de aportaciones para la educación básica y formal",10107.7," 4,233,917.0","2,387.3"
2005,"Michoacán de Ocampo","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 4,233,917.0","    0.0"
2005,"Michoacán de Ocampo","Fondo para la infraestructura social municipal",1440.8," 4,233,917.0","  340.3"
2005,"Michoacán de Ocampo","Fondo de aportaciones múltiples",531.9," 4,233,917.0","  125.6"
2005,"Michoacán de Ocampo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",219.5," 4,233,917.0","   51.8"
2005,"Michoacán de Ocampo","Apoyos alimentarios",167.6," 4,233,917.0","   39.6"
2005,"Michoacán de Ocampo","Total",15517.4," 4,233,917.0","3,665.0"
2005,"Michoacán de Ocampo","Apoyos para infraestructura educativa",343.6," 4,233,917.0","   81.2"
2005,"Michoacán de Ocampo","Fondo de aportaciones para los servicios de salud",1580," 4,233,917.0","  373.2"
2005,"Michoacán de Ocampo","Fondo de aportaciones para la educación tecnológica y de adultos",174," 4,233,917.0","   41.1"
2005,"Michoacán de Ocampo","Apoyos para la educaciónn superior",20.7," 4,233,917.0","    4.9"
2005,"Michoacán de Ocampo","Fondo de aportaciones para la infraestructura social",1639.6," 4,233,917.0","  387.2"
2005,"Morelos","Apoyos alimentarios",72.3," 1,681,965.0","   43.0"
2005,"Morelos","Fondo de aportaciones múltiples",200.1," 1,681,965.0","  119.0"
2005,"Morelos","Fondo de aportaciones para la educación tecnológica y de adultos",80.3," 1,681,965.0","   47.7"
2005,"Morelos","Apoyos para infraestructura educativa",64.8," 1,681,965.0","   38.5"
2005,"Morelos","Fondo para la infraestructura social estatal",43.9," 1,681,965.0","   26.1"
2005,"Morelos","Fondo de aportaciones para la infraestructura social",362.1," 1,681,965.0","  215.3"
2005,"Morelos","Total",5969," 1,681,965.0","3,548.8"
2005,"Morelos","Fondo de aportaciones para la educación básica y formal",3866.1," 1,681,965.0","2,298.6"
2005,"Morelos","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",522.7," 1,681,965.0","  310.8"
2005,"Morelos","Fondo para la infraestructura social municipal",318.2," 1,681,965.0","  189.2"
2005,"Morelos","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",126.7," 1,681,965.0","   75.3"
2005,"Morelos","Fondo de aportaciones para los servicios de salud",810.9," 1,681,965.0","  482.1"
2005,"Morelos","Apoyos para la educaciónn superior",63," 1,681,965.0","   37.5"
2005,"Morelos","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,681,965.0","    0.0"
2005,"Nayarit","Apoyos alimentarios",61.4,"   997,581.0","   61.5"
2005,"Nayarit","Fondo de aportaciones para la educación básica y formal",3252.8,"   997,581.0","3,260.6"
2005,"Nayarit","Total",4860.3,"   997,581.0","4,872.1"
2005,"Nayarit","Fondo de aportaciones para la educación tecnológica y de adultos",60.4,"   997,581.0","   60.6"
2005,"Nayarit","Fondo de aportaciones para la infraestructura social",267.4,"   997,581.0","  268.0"
2005,"Nayarit","Apoyos para la educaciónn superior",85.9,"   997,581.0","   86.1"
2005,"Nayarit","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",290.2,"   997,581.0","  290.9"
2005,"Nayarit","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",113.7,"   997,581.0","  114.0"
2005,"Nayarit","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   997,581.0","    0.0"
2005,"Nayarit","Fondo para la infraestructura social municipal",235,"   997,581.0","  235.6"
2005,"Nayarit","Apoyos para infraestructura educativa",56.5,"   997,581.0","   56.6"
2005,"Nayarit","Fondo para la infraestructura social estatal",32.4,"   997,581.0","   32.5"
2005,"Nayarit","Fondo de aportaciones para los servicios de salud",672,"   997,581.0","  673.6"
2005,"Nayarit","Fondo de aportaciones múltiples",203.8,"   997,581.0","  204.3"
2005,"Nuevo León","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",228.3," 4,330,486.0","   52.7"
2005,"Nuevo León","Fondo de aportaciones para la educación tecnológica y de adultos",107.3," 4,330,486.0","   24.8"
2005,"Nuevo León","Fondo de aportaciones múltiples",311.6," 4,330,486.0","   72.0"
2005,"Nuevo León","Fondo de aportaciones para la infraestructura social",303.3," 4,330,486.0","   70.0"
2005,"Nuevo León","Fondo para la infraestructura social municipal",266.6," 4,330,486.0","   61.6"
2005,"Nuevo León","Fondo para la infraestructura social estatal",36.8," 4,330,486.0","    8.5"
2005,"Nuevo León","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1276.3," 4,330,486.0","  294.7"
2005,"Nuevo León","Fondo de aportaciones para la educación básica y formal",7028.9," 4,330,486.0","1,623.1"
2005,"Nuevo León","Apoyos alimentarios",111," 4,330,486.0","   25.6"
2005,"Nuevo León","Total",10571.5," 4,330,486.0","2,441.2"
2005,"Nuevo León","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 4,330,486.0","    0.0"
2005,"Nuevo León","Fondo de aportaciones para los servicios de salud",1315.8," 4,330,486.0","  303.8"
2005,"Nuevo León","Apoyos para infraestructura educativa",130," 4,330,486.0","   30.0"
2005,"Nuevo León","Apoyos para la educaciónn superior",70.6," 4,330,486.0","   16.3"
2005,"Baja California","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",931.5," 2,912,674.0","  319.8"
2005,"Baja California","Fondo de aportaciones para los servicios de salud",960.4," 2,912,674.0","  329.7"
2005,"Baja California","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",243.4," 2,912,674.0","   83.6"
2005,"Baja California","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,912,674.0","    0.0"
2005,"Baja California","Fondo de aportaciones para la infraestructura social",231.8," 2,912,674.0","   79.6"
2005,"Baja California","Apoyos para la educaciónn superior",43.5," 2,912,674.0","   14.9"
2005,"Baja California","Fondo de aportaciones para la educación básica y formal",6910.7," 2,912,674.0","2,372.6"
2005,"Baja California","Fondo para la infraestructura social estatal",28," 2,912,674.0","    9.6"
2005,"Baja California","Total",9659.6," 2,912,674.0","3,316.4"
2005,"Baja California","Fondo para la infraestructura social municipal",203.8," 2,912,674.0","   70.0"
2005,"Baja California","Apoyos para infraestructura educativa",148.2," 2,912,674.0","   50.9"
2005,"Baja California","Fondo de aportaciones múltiples",250.6," 2,912,674.0","   86.0"
2005,"Baja California","Fondo de aportaciones para la educación tecnológica y de adultos",131.1," 2,912,674.0","   45.0"
2005,"Baja California","Apoyos alimentarios",58.9," 2,912,674.0","   20.2"
2005,"Oaxaca","Fondo para la infraestructura social estatal",368.5," 3,749,560.0","   98.3"
2005,"Oaxaca","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,749,560.0","    0.0"
2005,"Oaxaca","Fondo de aportaciones múltiples",443.9," 3,749,560.0","  118.4"
2005,"Oaxaca","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1125.3," 3,749,560.0","  300.1"
2005,"Oaxaca","Apoyos para infraestructura educativa",176.8," 3,749,560.0","   47.2"
2005,"Oaxaca","Fondo de aportaciones para los servicios de salud",1914.7," 3,749,560.0","  510.7"
2005,"Oaxaca","Fondo de aportaciones para la infraestructura social",3039.9," 3,749,560.0","  810.7"
2005,"Oaxaca","Fondo de aportaciones para la educación básica y formal",11741," 3,749,560.0","3,131.3"
2005,"Oaxaca","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",189.6," 3,749,560.0","   50.6"
2005,"Oaxaca","Total",18549.3," 3,749,560.0","4,947.1"
2005,"Oaxaca","Fondo de aportaciones para la educación tecnológica y de adultos",94.9," 3,749,560.0","   25.3"
2005,"Oaxaca","Apoyos alimentarios",252.7," 3,749,560.0","   67.4"
2005,"Oaxaca","Apoyos para la educaciónn superior",14.3," 3,749,560.0","    3.8"
2005,"Oaxaca","Fondo para la infraestructura social municipal",2671.4," 3,749,560.0","  712.5"
2005,"Puebla","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",226.3," 5,545,664.0","   40.8"
2005,"Puebla","Total",16408.7," 5,545,664.0","2,958.8"
2005,"Puebla","Fondo de aportaciones múltiples",564," 5,545,664.0","  101.7"
2005,"Puebla","Fondo de aportaciones para la infraestructura social",2471.6," 5,545,664.0","  445.7"
2005,"Puebla","Apoyos para la educaciónn superior",127.5," 5,545,664.0","   23.0"
2005,"Puebla","Apoyos alimentarios",245.9," 5,545,664.0","   44.3"
2005,"Puebla","Fondo de aportaciones para los servicios de salud",1706.2," 5,545,664.0","  307.7"
2005,"Puebla","Apoyos para infraestructura educativa",190.6," 5,545,664.0","   34.4"
2005,"Puebla","Fondo para la infraestructura social municipal",2172.1," 5,545,664.0","  391.7"
